NUMERO_CASO,NUMERO_BANCO,NOME_BANCO,NUMERO_AGENCIA,NUMERO_CONTA,TIPO,NOME_TITULAR,CPF_CNPJ_TITULAR,DESCRICAO_LANCAMENTO,CNAB,DATA_LANCAMENTO,NUMERO_DOCUMENTO,NUMERO_DOCUMENTO_TRANSACAO,LOCAL_TRANSACAO,VALOR_TRANSACAO,NATUREZA_LANCAMENTO,VALOR_SALDO,NATUREZA_SALDO,CPF_CNPJ_OD,NOME_PESSOA_OD,TIPO_PESSOA_OD,NUMERO_BANCO_OD,NUMERO_AGENCIA_OD,NUMERO_CONTA_OD,OBSERVACAO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,18/10/2010,105240,105240,,"7,5",D,15,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,18/10/2010,106320,106320,,"7,5",D,"7,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,18/10/2010,106361,106361,,"7,5",D,0,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,CRED TED,209,19/10/2010,1,1,,234800,C,234800,C,XXXX3511040500085,RACE BANNON,,1,663,59888.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: 0000005100000005 HISTORICO: 00000000000000 00000000000000
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,CRED TED,209,19/10/2010,356,356,,45000,C,279800,C,XXXX20064381920,SHAGGY ROGERS,,356,630,1014256.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,19/10/2010,50773,50773,,34000,C,313800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,19/10/2010,51601,51601,,46000,C,359800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,19/10/2010,51737,51737,,38000,C,397800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,19/10/2010,52149,52149,,25000,C,422800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,19/10/2010,52258,52258,,57000,C,479800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,19/10/2010,52372,52372,,33000,C,512800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,117,19/10/2010,76135,76135,,"657,7",D,"512142,3",C,XXXX20064381920,SHAGGY ROGERS,1.0,104,3306,13000024202.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,19/10/2010,103872,103872,,83700,D,"428442,3",C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,19/10/2010,104088,104088,,9500,D,"418942,3",C,XXXX34550052500059,POM POM HUDDLES,,237,516,991843.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: DR NEWTON HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,19/10/2010,104631,104631,,"184112,3",D,234830,C,XXXX29046148500071,MEL SCOOBY-DUM S/A,,745,105,22268362.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: CITIBANK HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,19/10/2010,105950,105950,,234800,D,30,C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,19/10/2010,103872,103872,,"7,5",D,"22,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,19/10/2010,104088,104088,,"7,5",D,15,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,19/10/2010,104631,104631,,"7,5",D,"7,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,19/10/2010,105950,105950,,"7,5",D,0,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,CRED TED,209,20/10/2010,1,1,,168800,C,168800,C,XXXX3511040500085,RACE BANNON,,1,663,59888.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: 0000005100000001 HISTORICO: 00000000000000 00000000000000
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,20/10/2010,120582,120582,,88000,C,256800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,20/10/2010,120752,120752,,85000,C,341800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,20/10/2010,121063,121063,,76000,C,417800,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,20/10/2010,121573,121573,,"31452,8",C,"449252,8",C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,20/10/2010,121737,121737,,66000,C,"515252,8",C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,20/10/2010,121906,121906,,34000,C,"549252,8",C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,20/10/2010,130045,130045,,150,C,"549402,8",C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,20/10/2010,104543,104543,,168700,D,"380702,8",C,XXXX29046148500071,MEL SCOOBY-DUM S/A,,745,105,22268362.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: CITIBANK HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,20/10/2010,105701,105701,,"380552,8",D,150,C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,117,20/10/2010,130491,130491,,135,D,15,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,20/10/2010,104543,104543,,"7,5",D,"7,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,20/10/2010,105701,105701,,"7,5",D,0,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,21/10/2010,44878,44878,,78900,C,78900,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,21/10/2010,44988,44988,,66100,C,145000,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,21/10/2010,45121,45121,,84350,C,229350,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,21/10/2010,45264,45264,,57650,C,287000,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,21/10/2010,45361,45361,,55000,C,342000,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,21/10/2010,102873,102873,,166098,D,175902,C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,21/10/2010,102892,102892,,17587,D,158315,C,XXXX29046148500071,MEL SCOOBY-DUM S/A,,745,105,22268362.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: CITIBANK HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,21/10/2010,102906,102906,,"158292,5",D,"22,5",C,XXXX29046148500071,MEL SCOOBY-DUM S/A,,745,105,22268362.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: CITIBANK HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,21/10/2010,102873,102873,,"7,5",D,15,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,21/10/2010,102892,102892,,"7,5",D,"7,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,21/10/2010,102906,102906,,"7,5",D,0,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,22/10/2010,67971,67971,,58500,C,58500,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,22/10/2010,68107,68107,,42000,C,100500,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,117,22/10/2010,92239,92239,,"92,5",D,"100407,5",C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,22/10/2010,105716,105716,,100400,D,"7,5",C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,22/10/2010,105716,105716,,"7,5",D,0,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,CRED TED,209,25/10/2010,1,1,,584410,C,584410,C,XXXX3511040500085,RACE BANNON,,1,663,59888.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: 0000005100000001 HISTORICO: 00000000000000 00000000000000
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,CRED TED,209,25/10/2010,1,1,,458948,C,1043358,C,XXXX3511040500085,RACE BANNON,,1,663,59888.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: 0000005100000002 HISTORICO: 00000000000000 00000000000000
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DEP.DINH.,201,25/10/2010,1004,1004,,541750,C,1585108,C,XXXXn,,,0,0,,DOCUMENTO NÃO LOCALIZADO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,25/10/2010,111281,111281,,84300,C,1669408,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,25/10/2010,111458,111458,,65700,C,1735108,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,25/10/2010,111582,111582,,58000,C,1793108,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,25/10/2010,111691,111691,,62000,C,1855108,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,25/10/2010,120164,120164,,31000,C,1886108,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,101561,101561,,"58402,5",D,"1827705,5",C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,101584,101584,,"325000,5",D,1502705,C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,101610,101610,,"200984,5",D,"1301720,5",C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,104803,104803,,500000,D,"801720,5",C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,105983,105983,,483349,D,"318371,5",C,XXXX29046148500071,MEL SCOOBY-DUM S/A,,745,105,22268362.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: CITIBANK HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,106030,106030,,"244914,7",D,"73456,8",C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,106121,106121,,12000,D,"61456,8",C,XXXX1946061926,PAPA Q. BEAR,,745,66,66033225.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,25/10/2010,106534,106534,,"30962,87",D,"30493,93",C,XXXX34625619500065,SPENCER COGSWELL LTDA,,44,4,8213701.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: PIONEER CORRETORA HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,117,25/10/2010,116409,116409,,"30404,3",D,"89,63",C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,117,25/10/2010,120386,120386,,"29,63",D,60,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,101561,101561,,"7,5",D,"52,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,101584,101584,,"7,5",D,45,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,101610,101610,,"7,5",D,"37,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,104803,104803,,"7,5",D,30,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,105983,105983,,"7,5",D,"22,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,106030,106030,,"7,5",D,15,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,106121,106121,,"7,5",D,"7,5",C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DOC/TED IN,105,25/10/2010,106534,106534,,"7,5",D,0,C,XXXXn,,,0,0,,TARIFA/RENDIMENTO/IMPOSTO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,DEP.DINH.,201,26/10/2010,1004,1004,,546100,C,546100,C,XXXXn,,,0,0,,DOCUMENTO NÃO LOCALIZADO
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,26/10/2010,36020,36020,,34600,C,580700,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,26/10/2010,36113,36113,,77000,C,657700,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,213,26/10/2010,36217,36217,,26000,C,683700,C,XXXX4113662500056,PEBBLES FLINTSTONE LTDA,2.0,104,3306,3000008252.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,TRX ELETR,117,26/10/2010,59490,59490,,"2983,5",D,"680716,5",C,XXXX20064381920,SHAGGY ROGERS,1.0,104,3306,13000024202.0,
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,26/10/2010,103900,103900,,134593,D,"546123,5",C,XXXX29046148500071,MEL SCOOBY-DUM S/A,,745,105,22268362.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: CITIBANK HISTORICO:
001-MPF-000000-00,104,CAIXA ECONOMICA FEDERAL,3306,63333,1,ASTRONALFAS S A ASTONOMIA E TECNO,11223397000199,ENVIO TED,120,26/10/2010,104973,104973,,200101,D,"346022,5",C,XXXX29046148500071,MEL SCOOBY-DUM S/A,,745,105,22268362.0,FINALIDADE TRANSF..: 00010 CREDITO EM CONTA COD. IDENT. TRANSF.: CITIBANK HISTORICO:
